index,Job Title,job_title_sim,Company Name,Location City,Location State,Size,Type of ownership,Industry,Sector,Lower Salary,Upper Salary,Avg Salary(K),Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,Salary Estimate,Rating
628,"Manager, Safety Scientist, Medical Safety & Risk Management",Data Scientist Project Manager,Agios Pharmaceuticals,Cambridge, MA,501 - 1000,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,68,125,96.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$68K-$125K (Glassdoor est.),3.8
629,"Assistant Director/Director, Office of Data Science",Data Scientist,Liberty Mutual Insurance,Boston, MA,10000+,Company - Private,Insurance Carriers,Insurance,39,67,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$39K-$67K (Glassdoor est.),3.3
630,Sr. Data Engineer | Big Data SaaS Pipeline,Data Engineer,Bridg,Los Angeles, CA,1 - 50,Company - Private,Enterprise Software & Network Solutions,Information Technology,71,135,103,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,$71K-$135K (Glassdoor est.),2.7
631,Senior Risk Data Scientist,Data Scientist,Bill.com,Palo Alto, CA,501 - 1000,Company - Public,Financial Transaction Processing,Finance,107,172,139.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,$107K-$172K (Glassdoor est.),3.8
632,Data Scientist in Artificial Intelligence Early Career,Data Scientist,Pacific Northwest National Laboratory,Richland, WA,1001 - 5000,Government,Energy,"Oil, Gas, Energy & Utilities",49,85,67,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,$49K-$85K (Glassdoor est.),3.8
633,Consultant - Analytics Consulting,Data Analyst,Infosys,Hartford, CT,10000+,Company - Public,IT Services,Information Technology,54,71,62.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$54K-$71K (Glassdoor est.),3
634,Scientist - CVRM Metabolism - in vivo pharmacology,Other Scientist,AstraZeneca,Gaithersburg, MD,10000+,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,61,123,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$61K-$123K (Glassdoor est.),3.9
635,Data Analyst,Data Analyst,AXION Healthcare Solutions,New York, NY,1 - 50,Company - Private,Health Care Services & Hospitals,Health Care,47,85,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$47K-$85K (Glassdoor est.),3.6
636,Data Engineer,Data Engineer,Alignment Healthcare,Orange, CA,501 - 1000,Company - Private,Health Care Services & Hospitals,Health Care,65,124,94.5,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,$65K-$124K (Glassdoor est.),3.5
637,Data Scientist,Data Scientist,TRANZACT,Fort Lee, NJ,1001 - 5000,Company - Private,Advertising & Marketing,Business Services,87,141,114,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,$87K-$141K (Glassdoor est.),3.6
638,Data Scientist,Data Scientist,ExecOnline,New York, NY,51 - 200,Company - Private,Education Training Services,Education,56,95,75.5,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,$56K-$95K (Glassdoor est.),4.2
639,Data Scientist,Data Scientist,Charter Spectrum,Maryland Heights, MO,1 - 50,School / School District,K-12 Education,Education,71,121,96,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,$71K-$121K (Glassdoor est.),3.5
640,Machine Learning Engineer,Machine Learning Engineer,Mteq,Fort Belvoir, VA,501 - 1000,Company - Public,Aerospace & Defense,Aerospace & Defense,62,112,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$62K-$112K (Glassdoor est.),4
641,Data Scientist,Data Scientist,Brillient,Silver Spring, MD,201 - 500,Company - Private,IT Services,Information Technology,64,108,86,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,$64K-$108K (Glassdoor est.),3.7
642,Senior Data Scientist,Data Scientist,Entefy,Palo Alto, CA,1 - 50,Company - Private,Internet,Information Technology,89,144,116.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,$89K-$144K (Glassdoor est.),4.4
643,Senior Scientist (Neuroscience),Other Scientist,Sunovion,Marlborough, MA,1001 - 5000,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,109,200,154.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$109K-$200K (Glassdoor est.),3.5
644,Marketing Data Analyst,Data Analyst,San Manuel Casino,Highland, CA,1001 - 5000,Company - Private,Gambling,"Arts, Entertainment & Recreation",35,62,48.5,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,$35K-$62K (Glassdoor est.),3.6
645,Machine Learning Engineer - Regulatory,Machine Learning Engineer,Cboe Global Markets,Lenexa, KS,501 - 1000,Company - Public,Stock Exchanges,Finance,61,113,87,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,$61K-$113K (Glassdoor est.),3.7
646,Data Engineer,Data Engineer,Trace3,Houston, TX,501 - 1000,Company - Private,IT Services,Information Technology,55,105,80,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,$55K-$105K (Glassdoor est.),3.4
647,Medical Laboratory Scientist,Other Scientist,Texas Health Huguley Hospital,Burleson, TX,1001 - 5000,Hospital,Health Care Services & Hospitals,Health Care,37,52,44.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,$18-$25 Per Hour(Glassdoor est.),4
648,Principal Data Scientist,Data Scientist,Northrop Grumman,San Jose, CA,10000+,Company - Public,Aerospace & Defense,Aerospace & Defense,135,211,173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$135K-$211K (Glassdoor est.),3.7
649,R&D Specialist/ Food Scientist,Other Scientist,Teasdale Latin Foods,Hoopeston, IL,501 - 1000,Company - Private,Food & Beverage Manufacturing,Manufacturing,39,66,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$39K-$66K (Glassdoor est.),2.4
650,Data Engineer,Data Engineer,Saama Technologies Inc,Phoenix, AZ,501 - 1000,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,57,80,68.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$57K-$80K (Glassdoor est.),3.5
651,"Associate Principal Scientist, Pharmacogenomics",Other Scientist,AstraZeneca,Gaithersburg, MD,10000+,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,63,127,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$63K-$127K (Glassdoor est.),3.9
652,Data Scientist - Systems Engineering,Data Scientist,MITRE,Bedford, MA,5001 - 10000,Nonprofit Organization,Federal Agencies,Government,50,89,69.5,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,$50K-$89K (Glassdoor est.),3.2
653,Senior Data Scientist,Data Scientist,The David J. Joseph Company,Cincinnati, OH,201 - 500,Subsidiary or Business Segment,Metals Brokers,Mining & Metals,82,132,107,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,$82K-$132K (Glassdoor est.),4.4
654,Data Scientist SR,Data Scientist,The Buffalo Group,Charlottesville, VA,501 - 1000,Company - Private,IT Services,Information Technology,85,139,112,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,$85K-$139K (Glassdoor est.),3.9
655,Data Scientist,Data Scientist,CompQsoft,Washington, DC,51 - 200,Company - Private,Consulting,Business Services,72,121,96.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,$72K-$121K (Glassdoor est.),3.4
656,"Scientist, Bacteriology",Other Scientist,Cerus Corporation,Concord, CA,201 - 500,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,74,149,111.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$74K-$149K (Glassdoor est.),2.1
657,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",Data Engineer,Takeda Pharmaceuticals,Cambridge, MA,10000+,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,113,196,154.5,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,$113K-$196K (Glassdoor est.),3.7
658,Data Scientist,Data Scientist,Remedy BPCI Partners LLC.,New York, NY,201 - 500,Company - Private,Health Care Services & Hospitals,Health Care,69,121,95,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,$69K-$121K (Glassdoor est.),3.4
659,Data Scientist,Data Scientist,Strategic Financial Solutions,New York, NY,501 - 1000,Company - Private,Consumer Product Rental,Consumer Services,71,124,97.5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,$71K-$124K (Glassdoor est.),4
660,Senior Data Scientist,Data Scientist,Maven Wave Partners,Chicago, IL,201 - 500,Company - Private,Consulting,Business Services,97,160,128.5,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,$97K-$160K (Glassdoor est.),4.4
661,Senior Research Scientist-Machine Learning,Machine Learning Engineer,Software Engineering Institute,Pittsburgh, PA,501 - 1000,College / University,Colleges & Universities,Education,81,167,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$81K-$167K (Glassdoor est.),2.6
662,Principal Data Scientist,Data Scientist,The Climate Corporation,San Francisco, CA,501 - 1000,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,150,238,194,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,$150K-$238K (Glassdoor est.),3.2
663,Clinical Laboratory Scientist,Other Scientist,Vail Health,Vail, CO,501 - 1000,Hospital,Health Care Services & Hospitals,Health Care,49,81,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$24-$39 Per Hour(Glassdoor est.),3.7
664,"Data Analyst 1, full-time contract worker for up to 12 months",Data Analyst,The Church of Jesus Christ of Latter-day Saints,Salt Lake City, UT,10000+,Nonprofit Organization,Religious Organizations,Non-Profit,35,65,50,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,$35K-$65K (Glassdoor est.),4.2
665,Data Scientist,Data Scientist,Crossix Solutions,New York, NY,201 - 500,Company - Public,Advertising & Marketing,Business Services,77,132,104.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,$77K-$132K (Glassdoor est.),3.5
666,Data Scientist,Data Scientist,Solugenix Corporation,Phoenix, AZ,201 - 500,Company - Private,IT Services,Information Technology,51,88,69.5,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,$51K-$88K (Glassdoor est.),4.3
667,Data Scientist,Data Scientist,West Coast University,Irvine, CA,10000+,Company - Private,Colleges & Universities,Education,101,141,121,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,$101K-$141K (Glassdoor est.),2.6
668,Data Engineer - Consultant (Charlotte Based),Data Engineer,Clarity Insights,Charlotte, NC,201 - 500,Company - Private,IT Services,Information Technology,59,112,85.5,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,$59K-$112K (Glassdoor est.),4.2
669,Data Engineer,Data Engineer,NCSOFT,Aliso Viejo, CA,1001 - 5000,Company - Public,Video Games,Media,79,147,113,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,$79K-$147K (Glassdoor est.),3.1
670,Data Scientist (Warehouse Automation),Data Scientist,SoftBank Robotics,San Francisco, CA,201 - 500,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,79,127,103,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,$79K-$127K (Glassdoor est.),3.8
671,"Scientist, Immuno-Oncology",Other Scientist,GSK,Cambridge, MA,10000+,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,62,119,90.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,$62K-$119K (Glassdoor est.),3.9
672,Senior Data Scientist,Data Scientist,Factual,Los Angeles, CA,51 - 200,Company - Private,Computer Hardware & Software,Information Technology,119,187,153,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$119K-$187K (Glassdoor est.),4.3
673,Jr. Data Scientist,Data Scientist,MITRE,McLean, VA,5001 - 10000,Nonprofit Organization,Federal Agencies,Government,81,132,106.5,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,$81K-$132K (Glassdoor est.),3.2
674,Senior Data Scientist,Data Scientist,SkySync,Ann Arbor, MI,51 - 200,Company - Private,Computer Hardware & Software,Information Technology,120,140,130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Employer Provided Salary:$120K-$140K,5
675,Products Data Analyst II,Data Analyst,TriNet,Dublin, CA,1001 - 5000,Company - Public,Consulting,Business Services,90,157,123.5,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,$90K-$157K (Glassdoor est.),3.3
676,Data Architect / Data Modeler,Data Modeler,Medidata Solutions,New York, NY,1001 - 5000,Company - Public,Enterprise Software & Network Solutions,Information Technology,63,110,86.5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,$63K-$110K (Glassdoor est.),4.3
677,Analytics Manager - Data Mart,Data Scientist Project Manager,Central California Alliance for Health,Scotts Valley, CA,501 - 1000,Nonprofit Organization,Health Care Services & Hospitals,Health Care,42,86,64,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,$42K-$86K (Glassdoor est.),3.5
678,Lead Data Analyst,Data Analyst,Signpost,New York, NY,201 - 500,Company - Private,Internet,Information Technology,32,62,47,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,$32K-$62K (Glassdoor est.),3.9
679,Data Science Engineer - Mobile,Data Scientist,Adobe,San Jose, CA,10000+,Company - Public,Computer Hardware & Software,Information Technology,116,208,162,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,$116K-$208K (Glassdoor est.),4
680,Senior Data Scientist Oncology,Data Scientist,AstraZeneca,Gaithersburg, MD,10000+,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,107,173,140,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$107K-$173K (Glassdoor est.),3.9
681,Data Scientist,Data Scientist,DatamanUSA LLC,Olympia, WA,51 - 200,Company - Private,IT Services,Information Technology,65,113,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$65K-$113K (Glassdoor est.),3.4
682,Sr. Data Engineer - Contract-to-Hire (Java),Data Engineer,Pilot Flying J Travel Centers LLC,Knoxville, TN,10000+,Company - Private,Gas Stations,Retail,69,127,98,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,$69K-$127K (Glassdoor est.),3
683,Senior Data Scientist - R&D Oncology,Data Scientist,AstraZeneca,New York, NY,10000+,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,102,172,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$102K-$172K (Glassdoor est.),3.9
684,Data Engineer,Data Engineer,Pinnacol Assurance,Denver, CO,501 - 1000,Nonprofit Organization,Insurance Carriers,Insurance,74,124,99,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,$74K-$124K (Glassdoor est.),4
685,Food Scientist - Developer,Other Scientist,Palermo's Pizza,Milwaukee, WI,501 - 1000,Company - Private,Food & Beverage Manufacturing,Manufacturing,40,68,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$40K-$68K (Glassdoor est.),3.3
686,Senior Data Engineer,Data Engineer,Equian LLC,Franklin, TN,1001 - 5000,Company - Private,Health Care Services & Hospitals,Health Care,76,142,109,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,$76K-$142K (Glassdoor est.),3.2
687,Data Engineer,Data Engineer,MetroStar Systems,Rockville, MD,201 - 500,Company - Private,IT Services,Information Technology,76,142,109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,$76K-$142K (Glassdoor est.),3.4
688,Senior Data Scientist,Data Scientist,MathWorks,Natick, MA,1001 - 5000,Company - Private,Computer Hardware & Software,Information Technology,108,171,139.5,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,$108K-$171K (Glassdoor est.),4.4
689,"Director II, Data Science - GRM Actuarial",Data Scientist,Liberty Mutual Insurance,Chicago, IL,10000+,Company - Private,Insurance Carriers,Insurance,202,306,254,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,$202K-$306K (Glassdoor est.),3.3
690,Machine Learning Engineer,Machine Learning Engineer,Information Builders,New York, NY,1001 - 5000,Company - Private,Computer Hardware & Software,Information Technology,91,159,125,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,$91K-$159K (Glassdoor est.),3.2
691,"Sr Expert Data Science, Advanced Visual Analytics (Associate level)",Data Scientist,Novartis,Cambridge, MA,10000+,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,80,133,106.5,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,$80K-$133K (Glassdoor est.),3.8
692,MED TECH/LAB SCIENTIST- SOUTH COASTAL LAB,Other Scientist,Beebe Healthcare,Millville, DE,1001 - 5000,Nonprofit Organization,Health Care Services & Hospitals,Health Care,43,70,56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$21-$34 Per Hour(Glassdoor est.),3.6
693,"Scientist, Molecular/Cellular Biologist",Other Scientist,Audentes Therapeutics,South San Francisco, CA,201 - 500,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,49,97,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$49K-$97K (Glassdoor est.),2.9
694,Staff Scientist-Downstream Process Development,Other Scientist,Advanced BioScience Laboratories,Rockville, MD,201 - 500,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,49,113,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$49K-$113K (Glassdoor est.),2.7
695,Data Scientist,Data Scientist,Numeric LLC,Philadelphia, PA,1 - 50,Company - Private,Staffing & Outsourcing,Business Services,96,161,128.5,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,$96K-$161K (Glassdoor est.),3.2
696,Scientist - Analytical Services,Other Scientist,Reynolds American,Winston-Salem, NC,5001 - 10000,Company - Private,Consumer Products Manufacturing,Manufacturing,65,134,99.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$65K-$134K (Glassdoor est.),3.1
697,"Associate Scientist / Sr. Associate Scientist, Antibody Discovery",Other Scientist,23andMe,South San Francisco, CA,501 - 1000,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,59,125,92,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,$59K-$125K (Glassdoor est.),4
698,Associate Data Analyst- Graduate Development Program,Data Analyst,National Interstate,Richfield, OH,501 - 1000,Company - Private,Insurance Carriers,Insurance,32,59,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$32K-$59K (Glassdoor est.),3.3
699,Sr. Data Engineer,Data Engineer,Moser Consulting,Indianapolis, IN,51 - 200,Company - Private,Consulting,Business Services,87,158,122.5,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,$87K-$158K (Glassdoor est.),4.5
700,Clinical Data Analyst,Data Analyst,Greenway Health,Tampa, FL,1001 - 5000,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,27,48,37.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,$27K-$48K (Glassdoor est.),3
701,IT Associate Data Analyst,Data Analyst,The Hanover Insurance Group,Worcester, MA,5001 - 10000,Company - Public,Insurance Carriers,Insurance,39,69,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,$39K-$69K (Glassdoor est.),3.7
702,Business Data Analyst,Data Analyst,Fareportal,New York, NY,1001 - 5000,Company - Private,Travel Agencies,Travel & Tourism,36,71,53.5,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,$36K-$71K (Glassdoor est.),3.8
703,Senior Insurance Data Scientist,Data Scientist,TransUnion,Chicago, IL,5001 - 10000,Company - Public,Financial Analytics & Research,Finance,107,173,140,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,$107K-$173K (Glassdoor est.),3.9
704,Senior Data Science Systems Engineer,Data Scientist,MITRE,Hampton, VA,5001 - 10000,Nonprofit Organization,Federal Agencies,Government,56,99,77.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$56K-$99K (Glassdoor est.),3.2
705,ENVIRONMENTAL ENGINEER/SCIENTIST,Other Scientist,Mcphail Associates,Cambridge, MA,1 - 50,Company - Private,Construction,"Construction, Repair & Maintenance",52,58,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Employer Provided Salary:$25-$28 Per Hour,3.3
706,Senior Scientist - Regulatory Submissions,Other Scientist,Reynolds American,Winston-Salem, NC,5001 - 10000,Company - Private,Consumer Products Manufacturing,Manufacturing,80,155,117.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$80K-$155K (Glassdoor est.),3.1
707,Scientist - Biomarker and Flow Cytometry,Other Scientist,Crown Bioscience,San Diego, CA,501 - 1000,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,43,98,70.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$43K-$98K (Glassdoor est.),2.4
708,Revenue Analytics Manager,Data Scientist Project Manager,HOVER,San Francisco, CA,51 - 200,Company - Private,Computer Hardware & Software,Information Technology,45,78,61.5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,$45K-$78K (Glassdoor est.),4.8
709,Sr. Scientist Method Development,Other Scientist,Q2 Solutions,Marietta, GA,1001 - 5000,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,50,110,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$50K-$110K (Glassdoor est.),2.9
710,"Associate Scientist, LC/MS Biologics",Other Scientist,Q2 Solutions,Ithaca, NY,1001 - 5000,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,44,96,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$44K-$96K (Glassdoor est.),2.9
711,IT - Data Engineer II,Data Engineer,Arbella Insurance,Quincy, MA,1001 - 5000,Company - Private,Insurance Carriers,Insurance,61,119,90,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,$61K-$119K (Glassdoor est.),3.4
712,Machine Learning Engineer (NLP),Machine Learning Engineer,CK-12 Foundation,Palo Alto, CA,1 - 50,Company - Private,K-12 Education,Education,80,142,111,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,$80K-$142K (Glassdoor est.),4.1
713,Senior Data Analyst,Data Analyst,Life360,San Francisco, CA,51 - 200,Company - Public,Computer Hardware & Software,Information Technology,99,178,138.5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,$99K-$178K (Glassdoor est.),3.9
714,Data Science Project Manager,Data Scientist,MassMutual,Boston, MA,5001 - 10000,Company - Private,Insurance Carriers,Insurance,37,100,68.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$37K-$100K (Glassdoor est.),3.6
715,Data Engineer,Data Engineer,Fivestars,San Francisco, CA,201 - 500,Company - Private,Internet,Information Technology,62,113,87.5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,$62K-$113K (Glassdoor est.),3.9
716,"Principal, Data Science - Advanced Analytics",Data Scientist,IQVIA,Plymouth Meeting, PA,10000+,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,86,137,111.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$86K-$137K (Glassdoor est.),3.6
717,"Sr Scientist, Immuno-Oncology - Oncology",Other Scientist,GSK,Cambridge, MA,10000+,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,58,111,84.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,$58K-$111K (Glassdoor est.),3.9
718,Senior Data Engineer,Data Engineer,Eventbrite,Nashville, TN,1001 - 5000,Company - Public,Internet,Information Technology,72,133,102.5,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,$72K-$133K (Glassdoor est.),4.4
719,"Project Scientist - Auton Lab, Robotics Institute",Other Scientist,Software Engineering Institute,Pittsburgh, PA,501 - 1000,College / University,Colleges & Universities,Education,56,91,73.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$56K-$91K (Glassdoor est.),2.6
720,Data Science Manager,Data Scientist,Numeric LLC,Allentown, PA,1 - 50,Company - Private,Staffing & Outsourcing,Business Services,95,160,127.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,$95K-$160K (Glassdoor est.),3.2
721,Research Scientist – Security and Privacy,Other Scientist,Riverside Research Institute,Beavercreek, OH,501 - 1000,Nonprofit Organization,Federal Agencies,Government,61,126,93.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$61K-$126K (Glassdoor est.),3.6
